ip,port,server
45.15.168.45,17875,''
45.15.168.45,35949,''
45.15.168.45,54240,''
45.15.168.45,44658,''
45.15.168.45,44760,''
45.15.168.45,44664,''
45.15.168.45,44759,''
45.15.168.45,28350,''
45.15.168.45,35868,''
45.15.168.45,54244,''
45.15.168.45,28430,''
45.15.168.45,28369,''
45.15.168.45,65328,''
45.15.168.45,54249,''
45.15.168.45,35955,''
45.15.168.45,65293,''
45.15.168.45,65334,''
45.15.168.45,65318,''
45.15.168.45,65337,''
45.15.168.45,65301,''
45.15.168.45,65336,''
45.15.168.45,35966,''
45.15.168.45,54254,''
45.15.168.45,44769,''
45.15.168.45,35970,''
45.15.168.45,35969,''
45.15.168.45,54262,''
45.15.168.45,65361,''
45.15.168.45,54257,''
45.15.168.45,54271,''
45.15.168.45,65355,''
45.15.168.45,54264,''
45.15.168.45,65356,''
45.15.168.45,44797,''
45.15.168.45,54283,''
45.15.168.45,54275,''
45.15.168.45,35992,''
45.15.168.45,35983,''
45.15.168.45,65341,''
45.15.168.45,36010,''
45.15.168.45,44825,''
45.15.168.45,44811,''
45.15.168.45,44812,''
45.15.168.45,44805,''
45.15.168.45,36033,''
45.15.168.45,54320,''
45.15.168.45,54326,''
45.15.168.45,44828,''
45.15.168.45,54333,''
45.15.168.45,54297,''
45.15.168.45,65343,''
45.15.168.45,54327,''
45.15.168.45,44818,''
45.15.168.45,54311,''
45.15.168.45,65409,''
45.15.168.45,28484,''
45.15.168.45,36021,''
45.15.168.45,28482,''
45.15.168.45,44846,''
45.15.168.45,36028,''
45.15.168.45,65415,''
45.15.168.45,65413,''
45.15.168.45,65261,''
45.15.168.45,65400,''
45.15.168.45,44847,''
45.15.168.45,36016,''
45.15.168.45,65403,''
45.15.168.45,54350,''
45.15.168.45,54347,''
45.15.168.45,44706,''
45.15.168.45,36044,''
45.15.168.45,54356,''
45.15.168.45,44874,''
45.15.168.45,65452,''
45.15.168.45,44880,''
45.15.168.45,65427,''
45.15.168.45,54370,''
45.15.168.45,28498,''
45.15.168.45,65449,''
45.15.168.45,65470,''
45.15.168.45,54389,''
45.15.168.45,54388,''
45.15.168.45,65483,''
45.15.168.45,65467,''
45.15.168.45,54382,''
45.15.168.45,54374,''
45.15.168.45,54367,''
45.15.168.45,54358,''
45.15.168.45,54368,''
45.15.168.45,44894,''
45.15.168.45,44907,''
45.15.168.45,44910,''
45.15.168.45,65368,''
45.15.168.45,54395,''
45.15.168.45,28520,''
45.15.168.45,36084,''
45.15.168.45,65497,''
45.15.168.45,65498,''
45.15.168.45,36088,''
45.15.168.45,65503,''
45.15.168.45,35995,''
45.15.168.45,28530,''
45.15.168.45,65507,''
45.15.168.45,54415,''
45.15.168.45,54416,''
45.15.168.45,65514,''
45.15.168.45,65515,''
45.15.168.45,54421,''
45.15.168.45,44939,''
45.15.168.45,44941,''
45.15.168.45,54424,''
45.15.168.45,28538,''
45.15.168.45,36101,''
45.15.168.45,65528,''
45.15.168.45,65530,''
45.15.168.45,44948,''
45.15.168.45,54429,''
45.15.168.45,22631,''
45.15.168.45,54432,''
45.15.168.45,22636,''
45.15.168.45,54438,''
45.15.168.45,44970,''
45.15.168.45,44974,''
45.15.168.45,54454,''
45.15.168.45,22640,''
45.15.168.45,54453,''
45.15.168.45,36128,''
45.15.168.45,44977,''
45.15.168.45,44969,''
45.15.168.45,44986,''
45.15.168.45,54465,''
45.15.168.45,44975,''
45.15.168.45,36132,''
45.15.168.45,54457,''
45.15.168.45,54472,''
45.15.168.45,28570,''
45.15.168.45,36138,''
45.15.168.45,54486,''
45.15.168.45,54484,''
45.15.168.45,54460,''
45.15.168.45,54479,''
45.15.168.45,36152,''
45.15.168.45,54498,''
45.15.168.45,54342,''
45.15.168.45,44992,''
45.15.168.45,44990,''
45.15.168.45,54470,''
45.15.168.45,36174,''
45.15.168.45,45030,''
45.15.168.45,54506,''
45.15.168.45,36175,''
45.15.168.45,36176,''
45.15.168.45,44993,''
45.15.168.45,6493,''
45.15.168.45,36184,''
45.15.168.45,54525,''
45.15.168.45,36192,''
45.15.168.45,54528,''
45.15.168.45,54532,''
45.15.168.45,54534,''
45.15.168.45,22688,''
45.15.168.45,54533,''
45.15.168.45,28626,''
45.15.168.45,54539,''
45.15.168.45,36217,''
45.15.168.45,54545,''
45.15.168.45,28633,''
45.15.168.45,54550,''
45.15.168.45,36227,''
45.15.168.45,54549,''
45.15.168.45,45041,''
45.15.168.45,28641,''
45.15.168.45,54575,''
45.15.168.45,14485,''
45.15.168.45,54577,''
45.15.168.45,45055,''
45.15.168.45,54529,''
45.15.168.45,54580,''
45.15.168.45,54583,''
45.15.168.45,54585,''
45.15.168.45,54598,''
45.15.168.45,18043,''
45.15.168.45,36260,''
45.15.168.45,28676,''
45.15.168.45,54619,''
45.15.168.45,54531,''
45.15.168.45,54621,''
45.15.168.45,36284,''
45.15.168.45,54632,''
45.15.168.45,28678,''
45.15.168.45,45104,''
45.15.168.45,36295,''
45.15.168.45,45118,''
45.15.168.45,36305,''
45.15.168.45,45119,''
45.15.168.45,28701,''
45.15.168.45,54654,''
45.15.168.45,36304,''
45.15.168.45,45092,''
45.15.168.45,22752,''
45.15.168.45,36313,''
45.15.168.45,54655,''
45.15.168.45,22759,''
45.15.168.45,54672,''
45.15.168.45,54667,''
45.15.168.45,45088,''
45.15.168.45,36319,''
45.15.168.45,22754,''
45.15.168.45,54664,''
45.15.168.45,54604,''
45.15.168.45,45137,''
45.15.168.45,54646,''
45.15.168.45,45150,''
45.15.168.45,36268,''
45.15.168.45,36245,''
45.15.168.45,54690,''
45.15.168.45,45158,''
45.15.168.45,54679,''
45.15.168.45,36338,''
45.15.168.45,28726,''
45.15.168.45,45165,''
45.15.168.45,36354,''
45.15.168.45,36350,''
45.15.168.45,54698,''
45.15.168.45,54702,''
45.15.168.45,54611,''
45.15.168.45,36297,''
45.15.168.45,54703,''
45.15.168.45,54663,''
45.15.168.45,54701,''
45.15.168.45,45136,''
45.15.168.45,28724,''
45.15.168.45,54706,''
45.15.168.45,28734,''
45.15.168.45,28736,''
45.15.168.45,45178,''
45.15.168.45,22779,''
45.15.168.45,54713,''
45.15.168.45,45183,''
45.15.168.45,54735,''
45.15.168.45,54736,''
45.15.168.45,22794,''
45.15.168.45,54740,''
45.15.168.45,28749,''
45.15.168.45,54743,''
45.15.168.45,28756,''
45.15.168.45,45201,''
45.15.168.45,45205,''
45.15.168.45,36387,''
45.15.168.45,36386,''
45.15.168.45,54761,''
45.15.168.45,45206,''
45.15.168.45,45210,''
45.15.168.45,28762,''
45.15.168.45,54769,''
45.15.168.45,36399,''
45.15.168.45,54770,''
45.15.168.45,45228,''
45.15.168.45,14540,''
45.15.168.45,36405,''
45.15.168.45,18108,''
45.15.168.45,54782,''
45.15.168.45,45236,''
45.15.168.45,36409,''
45.15.168.45,54785,''
45.15.168.45,28783,''
45.15.168.45,54777,''
45.15.168.45,54789,''
45.15.168.45,45241,''
45.15.168.45,22819,''
45.15.168.45,54800,''
45.15.168.45,54796,''
45.15.168.45,18118,''
45.15.168.45,45249,''
45.15.168.45,54805,''
45.15.168.45,45244,''
45.15.168.45,45254,''
45.15.168.45,54811,''
45.15.168.45,54812,''
45.15.168.45,14559,''
45.15.168.45,28809,''
45.15.168.45,28804,''
45.15.168.45,45267,''
45.15.168.45,54824,''
45.15.168.45,54827,''
45.15.168.45,45270,''
45.15.168.45,45272,''
45.15.168.45,45274,''
45.15.168.45,36425,''
45.15.168.45,36423,''
45.15.168.45,54837,''
45.15.168.45,54844,''
45.15.168.45,45227,''
45.15.168.45,36431,''
45.15.168.45,18132,''
45.15.168.45,54849,''
45.15.168.45,54852,''
45.15.168.45,54858,''
45.15.168.45,54859,''
45.15.168.45,28841,''
45.15.168.45,54864,''
45.15.168.45,28849,''
45.15.168.45,28555,''
45.15.168.45,54871,''
45.15.168.45,54444,''
45.15.168.45,54881,''
45.15.168.45,54883,''
45.15.168.45,45310,''
45.15.168.45,54887,''
45.15.168.45,54894,''
45.15.168.45,54893,''
45.15.168.45,28872,''
45.15.168.45,36473,''
45.15.168.45,45323,''
45.15.168.45,45325,''
45.15.168.45,54897,''
45.15.168.45,36474,''
45.15.168.45,54904,''
45.15.168.45,36484,''
45.15.168.45,28883,''
45.15.168.45,54915,''
45.15.168.45,14591,''
45.15.168.45,54625,''
45.15.168.45,28884,''
45.15.168.45,54922,''
45.15.168.45,36497,''
45.15.168.45,54939,''
45.15.168.45,45349,''
45.15.168.45,55006,''
45.15.168.45,54969,''
45.15.168.45,45180,''
45.15.168.45,55028,''
45.15.168.45,54953,''
45.15.168.45,54928,''
45.15.168.45,45364,''
45.15.168.45,55034,''
45.15.168.45,22918,''
45.15.168.45,28877,''
45.15.168.45,36517,''
45.15.168.45,36506,''
45.15.168.45,28958,''
45.15.168.45,18182,''
45.15.168.45,45413,''
45.15.168.45,22909,''
45.15.168.45,45446,''
45.15.168.45,45447,''
45.15.168.45,45450,''
45.15.168.45,22953,''
45.15.168.45,55052,''
45.15.168.45,55055,''
45.15.168.45,18186,''
45.15.168.45,45454,''
45.15.168.45,55061,''
45.15.168.45,45460,''
45.15.168.45,45461,''
45.15.168.45,45459,''
45.15.168.45,18191,''
45.15.168.45,28995,''
45.15.168.45,55070,''
45.15.168.45,45468,''
45.15.168.45,45472,''
45.15.168.45,18194,''
45.15.168.45,55076,''
45.15.168.45,55074,''
45.15.168.45,55084,''
45.15.168.45,45465,''
45.15.168.45,45477,''
45.15.168.45,55086,''
45.15.168.45,22974,''
45.15.168.45,55090,''
45.15.168.45,45485,''
45.15.168.45,45483,''
45.15.168.45,55094,''
45.15.168.45,36626,''
45.15.168.45,45489,''
45.15.168.45,55098,''
45.15.168.45,45493,''
45.15.168.45,55100,''
45.15.168.45,45495,''
45.15.168.45,55107,''
45.15.168.45,45497,''
45.15.168.45,55109,''
45.15.168.45,29018,''
45.15.168.45,55111,''
45.15.168.45,45503,''
45.15.168.45,45506,''
45.15.168.45,22983,''
45.15.168.45,45500,''
45.15.168.45,55118,''
45.15.168.45,29026,''
45.15.168.45,55127,''
45.15.168.45,45512,''
45.15.168.45,55129,''
45.15.168.45,55134,''
45.15.168.45,45517,''
45.15.168.45,45523,''
45.15.168.45,55146,''
45.15.168.45,36665,''
45.15.168.45,36672,''
45.15.168.45,18221,''
45.15.168.45,36676,''
45.15.168.45,55142,''
45.15.168.45,45545,''
45.15.168.45,55151,''
45.15.168.45,45538,''
45.15.168.45,55168,''
45.15.168.45,55148,''
45.15.168.45,45537,''
45.15.168.45,23003,''
45.15.168.45,55160,''
45.15.168.45,22995,''
45.15.168.45,36688,''
45.15.168.45,45576,''
45.15.168.45,45546,''
45.15.168.45,36664,''
45.15.168.45,36690,''
45.15.168.45,45560,''
45.15.168.45,55165,''
45.15.168.45,23018,''
45.15.168.45,23011,''
45.15.168.45,11923,''
45.15.168.45,29056,''
45.15.168.45,55184,''
45.15.168.45,45586,''
45.15.168.45,45575,''
45.15.168.45,45567,''
45.15.168.45,45562,''
45.15.168.45,45550,''
45.15.168.45,45565,''
45.15.168.45,45584,''
45.15.168.45,36697,''
45.15.168.45,45579,''
45.15.168.45,55141,''
45.15.168.45,23031,''
45.15.168.45,36719,''
45.15.168.45,45594,''
45.15.168.45,45590,''
45.15.168.45,36723,''
45.15.168.45,45601,''
45.15.168.45,55193,''
45.15.168.45,45596,''
45.15.168.45,45605,''
45.15.168.45,36680,''
45.15.168.45,55198,''
45.15.168.45,45606,''
45.15.168.45,55200,''
45.15.168.45,36737,''
45.15.168.45,45611,''
45.15.168.45,55211,''
45.15.168.45,45619,''
45.15.168.45,36746,''
45.15.168.45,36750,''
45.15.168.45,45624,''
45.15.168.45,45629,''
45.15.168.45,36767,''
45.15.168.45,18256,''
45.15.168.45,36766,''
45.15.168.45,55236,''
45.15.168.45,55234,''
45.15.168.45,55240,''
45.15.168.45,23068,''
45.15.168.45,55247,''
45.15.168.45,45620,''
45.15.168.45,45646,''
45.15.168.45,36779,''
45.15.168.45,55253,''
45.15.168.45,29122,''
45.15.168.45,29072,''
45.15.168.45,23080,''
45.15.168.45,29120,''
45.15.168.45,55259,''
45.15.168.45,45652,''
45.15.168.45,55263,''
45.15.168.45,36781,''
45.15.168.45,45658,''
45.15.168.45,45665,''
45.15.168.45,29124,''
45.15.168.45,45667,''
45.15.168.45,55269,''
45.15.168.45,36795,''
45.15.168.45,55277,''
45.15.168.45,55280,''
45.15.168.45,45680,''
45.15.168.45,18279,''
45.15.168.45,45683,''
45.15.168.45,36804,''
45.15.168.45,29134,''
45.15.168.45,23103,''
45.15.168.45,36796,''
45.15.168.45,55292,''
45.15.168.45,55295,''
45.15.168.45,45692,''
45.15.168.45,45639,''
45.15.168.45,36794,''
45.15.168.45,45676,''
45.15.168.45,45689,''
45.15.168.45,23111,''
45.15.168.45,55294,''
45.15.168.45,55297,''
45.15.168.45,45697,''
45.15.168.45,55305,''
45.15.168.45,45703,''
45.15.168.45,45706,''
45.15.168.45,29169,''
45.15.168.45,36837,''
45.15.168.45,55319,''
45.15.168.45,36839,''
45.15.168.45,55331,''
45.15.168.45,18294,''
45.15.168.45,23136,''
45.15.168.45,29183,''
45.15.168.45,36856,''
45.15.168.45,36843,''
45.15.168.45,55242,''
45.15.168.45,45717,''
45.15.168.45,36858,''
45.15.168.45,55340,''
45.15.168.45,29195,''
45.15.168.45,29192,''
45.15.168.45,29196,''
45.15.168.45,55360,''
45.15.168.45,36860,''
45.15.168.45,55348,''
45.15.168.45,55363,''
45.15.168.45,29198,''
45.15.168.45,55366,''
45.15.168.45,45747,''
45.15.168.45,45733,''
45.15.168.45,36864,''
45.15.168.45,55370,''
45.15.168.45,55371,''
45.15.168.45,45755,''
45.15.168.45,23149,''
45.15.168.45,36877,''
45.15.168.45,55376,''
45.15.168.45,36881,''
45.15.168.45,29210,''
45.15.168.45,55384,''
45.15.168.45,55386,''
45.15.168.45,55385,''
45.15.168.45,55390,''
45.15.168.45,29217,''
45.15.168.45,36891,''
45.15.168.45,14715,''
45.15.168.45,36903,''
45.15.168.45,55406,''
45.15.168.45,36893,''
45.15.168.45,55421,''
45.15.168.45,55415,''
45.15.168.45,55399,''
45.15.168.45,36925,''
45.15.168.45,29242,''
45.15.168.45,55428,''
45.15.168.45,36923,''
45.15.168.45,55426,''
45.15.168.45,45772,''
45.15.168.45,29243,''
45.15.168.45,55420,''
45.15.168.45,18343,''
45.15.168.45,55438,''
45.15.168.45,55437,''
45.15.168.45,55443,''
45.15.168.45,45787,''
45.15.168.45,45790,''
45.15.168.45,45791,''
45.15.168.45,45792,''
45.15.168.45,36942,''
45.15.168.45,45802,''
45.15.168.45,45793,''
45.15.168.45,36948,''
45.15.168.45,55455,''
45.15.168.45,45794,''
45.15.168.45,18357,''
45.15.168.45,45816,''
45.15.168.45,36970,''
45.15.168.45,55470,''
45.15.168.45,55456,''
45.15.168.45,55486,''
45.15.168.45,36965,''
45.15.168.45,55483,''
45.15.168.45,45829,''
45.15.168.45,45840,''
45.15.168.45,45842,''
45.15.168.45,45846,''
45.15.168.45,45841,''
45.15.168.45,36986,''
45.15.168.45,45844,''
45.15.168.45,55498,''
45.15.168.45,45853,''
45.15.168.45,55500,''
45.15.168.45,45849,''
45.15.168.45,55502,''
45.15.168.45,45850,''
45.15.168.45,55505,''
45.15.168.45,45857,''
45.15.168.45,36997,''
45.15.168.45,45859,''
45.15.168.45,29296,''
45.15.168.45,18324,''
45.15.168.45,18384,''
45.15.168.45,36999,''
45.15.168.45,37007,''
45.15.168.45,14773,''
45.15.168.45,45867,''
45.15.168.45,29299,''
45.15.168.45,55518,''
45.15.168.45,55481,''
45.15.168.45,55405,''
45.15.168.45,45875,''
45.15.168.45,29232,''
45.15.168.45,37018,''
45.15.168.45,55528,''
45.15.168.45,29302,''
45.15.168.45,29300,''
45.15.168.45,45881,''
45.15.168.45,45768,''
45.15.168.45,55532,''
45.15.168.45,37000,''
45.15.168.45,37021,''
45.15.168.45,55535,''
45.15.168.45,37020,''
45.15.168.45,29307,''
45.15.168.45,45887,''
45.15.168.45,55546,''
45.15.168.45,37031,''
45.15.168.45,55559,''
45.15.168.45,45906,''
45.15.168.45,45902,''
45.15.168.45,55575,''
45.15.168.45,37053,''
45.15.168.45,29334,''
45.15.168.45,55583,''
45.15.168.45,55578,''
45.15.168.45,45931,''
45.15.168.45,55586,''
45.15.168.45,55601,''
45.15.168.45,37079,''
45.15.168.45,37063,''
45.15.168.45,55602,''
45.15.168.45,45954,''
45.15.168.45,45950,''
45.15.168.45,55603,''
45.15.168.45,37083,''
45.15.168.45,37081,''
45.15.168.45,55585,''
45.15.168.45,37084,''
45.15.168.45,37117,''
45.15.168.45,45973,''
45.15.168.45,14786,''
45.15.168.45,46116,''
45.15.168.45,37093,''
45.15.168.45,46166,''
45.15.168.45,23241,''
45.15.168.45,29532,''
45.15.168.45,46132,''
45.15.168.45,37128,''
45.15.168.45,55849,''
45.15.168.45,46186,''
45.15.168.45,46064,''
45.15.168.45,29481,''
45.15.168.45,37260,''
45.15.168.45,55860,''
45.15.168.45,37202,''
45.15.168.45,37301,''
45.15.168.45,55700,''
45.15.168.45,55882,''
45.15.168.45,55834,''
45.15.168.45,23254,''
45.15.168.45,46162,''
45.15.168.45,55689,''
45.15.168.45,55693,''
45.15.168.45,46158,''
45.15.168.45,46032,''
45.15.168.45,46014,''
45.15.168.45,45924,''
45.15.168.45,18463,''
45.15.168.45,46183,''
45.15.168.45,55873,''
45.15.168.45,55820,''
45.15.168.45,29522,''
45.15.168.45,55858,''
45.15.168.45,37298,''
45.15.168.45,46142,''
45.15.168.45,37300,''
45.15.168.45,18520,''
45.15.168.45,55875,''
45.15.168.45,46168,''
45.15.168.45,46145,''
45.15.168.45,46044,''
45.15.168.45,29469,''
45.15.168.45,14882,''
45.15.168.45,37307,''
45.15.168.45,37306,''
45.15.168.45,55883,''
45.15.168.45,55770,''
45.15.168.45,55893,''
45.15.168.45,46202,''
45.15.168.45,55692,''
45.15.168.45,46203,''
45.15.168.45,37312,''
45.15.168.45,55904,''
45.15.168.45,18517,''
45.15.168.45,55907,''
45.15.168.45,55906,''
45.15.168.45,46216,''
45.15.168.45,55879,''
45.15.168.45,46222,''
45.15.168.45,55915,''
45.15.168.45,55914,''
45.15.168.45,55919,''
45.15.168.45,55921,''
45.15.168.45,55800,''
45.15.168.45,46226,''
45.15.168.45,37341,''
45.15.168.45,55920,''
45.15.168.45,37337,''
45.15.168.45,46238,''
45.15.168.45,55927,''
45.15.168.45,37343,''
45.15.168.45,46229,''
45.15.168.45,55948,''
45.15.168.45,46252,''
45.15.168.45,55940,''
45.15.168.45,55926,''
45.15.168.45,37338,''
45.15.168.45,55931,''
45.15.168.45,46240,''
45.15.168.45,46245,''
45.15.168.45,46236,''
45.15.168.45,46235,''
45.15.168.45,29560,''
45.15.168.45,55930,''
45.15.168.45,46258,''
45.15.168.45,55955,''
45.15.168.45,55959,''
45.15.168.45,18552,''
45.15.168.45,29582,''
45.15.168.45,55961,''
45.15.168.45,37364,''
45.15.168.45,37367,''
45.15.168.45,55966,''
45.15.168.45,37368,''
45.15.168.45,37371,''
45.15.168.45,55972,''
45.15.168.45,46282,''
45.15.168.45,46278,''
45.15.168.45,46280,''
45.15.168.45,18562,''
45.15.168.45,46287,''
45.15.168.45,29600,''
45.15.168.45,55984,''
45.15.168.45,37387,''
45.15.168.45,29605,''
45.15.168.45,56000,''
45.15.168.45,46304,''
45.15.168.45,46305,''
45.15.168.45,23338,''
45.15.168.45,56002,''
45.15.168.45,55967,''
45.15.168.45,56008,''
45.15.168.45,56012,''
45.15.168.45,46307,''
45.15.168.45,37407,''
45.15.168.45,56051,''
45.15.168.45,56025,''
45.15.168.45,56027,''
45.15.168.45,37408,''
45.15.168.45,23366,''
45.15.168.45,46329,''
45.15.168.45,46371,''
45.15.168.45,46377,''
45.15.168.45,56072,''
45.15.168.45,46376,''
45.15.168.45,46367,''
45.15.168.45,29658,''
45.15.168.45,46363,''
45.15.168.45,18604,''
45.15.168.45,18595,''
45.15.168.45,29647,''
45.15.168.45,56091,''
45.15.168.45,46356,''
45.15.168.45,29691,''
45.15.168.45,37416,''
45.15.168.45,56083,''
45.15.168.45,29646,''
45.15.168.45,46401,''
45.15.168.45,37463,''
45.15.168.45,46393,''
45.15.168.45,46384,''
45.15.168.45,23368,''
45.15.168.45,29701,''
45.15.168.45,18625,''
45.15.168.45,29670,''
45.15.168.45,56010,''
45.15.168.45,56005,''
45.15.168.45,46419,''
45.15.168.45,56135,''
45.15.168.45,56128,''
45.15.168.45,56125,''
45.15.168.45,56076,''
45.15.168.45,46425,''
45.15.168.45,55974,''
45.15.168.45,46426,''
45.15.168.45,37504,''
45.15.168.45,56146,''
45.15.168.45,46428,''
45.15.168.45,23407,''
45.15.168.45,56147,''
45.15.168.45,56017,''
45.15.168.45,37506,''
45.15.168.45,46431,''
45.15.168.45,56164,''
45.15.168.45,56182,''
45.15.168.45,18648,''
45.15.168.45,29747,''
45.15.168.45,23431,''
45.15.168.45,46464,''
45.15.168.45,56173,''
45.15.168.45,46462,''
45.15.168.45,56200,''
45.15.168.45,56196,''
45.15.168.45,56180,''
45.15.168.45,56190,''
45.15.168.45,56176,''
45.15.168.45,46477,''
45.15.168.45,37550,''
45.15.168.45,37556,''
45.15.168.45,37551,''
45.15.168.45,56213,''
45.15.168.45,56194,''
45.15.168.45,46475,''
45.15.168.45,56216,''
45.15.168.45,46489,''
45.15.168.45,46493,''
45.15.168.45,37570,''
45.15.168.45,56227,''
45.15.168.45,37562,''
45.15.168.45,56151,''
45.15.168.45,37579,''
45.15.168.45,56233,''
45.15.168.45,46507,''
45.15.168.45,46513,''
45.15.168.45,56218,''
45.15.168.45,56238,''
45.15.168.45,46518,''
45.15.168.45,46519,''
45.15.168.45,46524,''
45.15.168.45,56250,''
45.15.168.45,46531,''
45.15.168.45,46526,''
45.15.168.45,46589,''
45.15.168.45,37633,''
45.15.168.45,23547,''
45.15.168.45,46664,''
45.15.168.45,46620,''
45.15.168.45,37752,''
45.15.168.45,56357,''
45.15.168.45,56363,''
45.15.168.45,23492,''
45.15.168.45,37784,''
45.15.168.45,29851,''
45.15.168.45,37747,''
45.15.168.45,46633,''
45.15.168.45,29872,''
45.15.168.45,46599,''
45.15.168.45,46572,''
45.15.168.45,29901,''
45.15.168.45,37663,''
45.15.168.45,56274,''
45.15.168.45,56478,''
45.15.168.45,46733,''
45.15.168.45,56493,''
45.15.168.45,56306,''
45.15.168.45,56276,''
45.15.168.45,46543,''
45.15.168.45,56437,''
45.15.168.45,46612,''
45.15.168.45,46558,''
45.15.168.45,37658,''
45.15.168.45,37698,''
45.15.168.45,56302,''
